hostname,outlink,count
18710,294181,1
18710,278246,1
18710,70569,1
18710,78938,1
18710,120232,1
18710,278263,1
18710,119212,1
18710,35114,1
18710,71280,1
18710,68778,1
18710,21276,1
18710,26057,1
18710,82463,1
18710,28006,1
18710,71158,1
18710,793,1
18710,230253,1
18710,279312,1
18710,40564,1
18710,87058,1
18710,109941,1
18710,278074,1
18710,134698,1
18710,70632,1
18710,25236,1
18710,228587,1
18710,98206,1
18710,1492,1
18710,88798,1
18710,101233,1
18710,209606,1
18710,285600,1
18710,71719,1
18710,21794,1
18710,306150,1
18710,269644,1
18710,29757,1
18710,47,1
18710,27911,1
18710,20250,1
18710,6812,1
18710,74269,1
18710,26220,1
18710,22718,1
18710,25614,1
18710,79999,1
18710,85836,1
18710,29921,1
18710,271740,1
18710,26580,1
18710,25546,1
18710,39426,1
18710,19341,1
18710,115283,1
18710,18827,1
18710,40258,1
18710,28885,1
18710,63352,1
18710,143033,1
18710,62776,1
18710,7197,1
18710,29647,1
18710,69682,1
18710,6293,1
18710,32894,1
18710,6162,1
18710,75393,1
18710,72960,1
18710,70120,1
18710,25384,1
18710,87675,1
18710,67483,1
18710,20936,1
18710,40251,1
18710,90736,1
18710,35608,1
18710,291143,1
18710,269944,1
18710,84881,1
18710,184037,1
18710,71348,1
18710,6021,1
18710,294131,1
18710,70529,1
18710,71676,1
18710,68861,1
18710,93304,1
18710,140854,1
18710,22176,1
18710,98940,1
18710,5809,1
18710,81061,1
18710,33606,1
18710,194685,1
18710,84734,1
18710,297588,1
18710,188443,1
18710,288759,1
18710,5590,1
18710,66030,1
18710,294212,1
18710,27125,1
18710,303979,1
18710,277882,1
18710,18807,1
18710,289499,1
18710,93576,1
18710,95768,1
18710,290268,1
18710,31438,1
18710,140484,1
18710,97394,1
18710,278005,1
18710,22268,1
18710,33368,1
18710,21321,1
18710,177302,1
18710,21294,1
18710,84754,1
18710,25224,1
18710,80649,1
18710,278602,1
18710,119712,1
18710,155614,1
18710,28859,1
18710,68099,1
18710,79679,1
18710,105601,1
18710,82071,1
18710,75558,1
18710,321813,1
18710,278498,1
18710,286098,1
18710,61007,1
18710,20579,1
18710,308232,1
18710,288117,1
18710,321885,1
18710,84693,1
18710,301532,1
18710,74643,1
18710,19500,1
18710,305922,1
18710,148350,1
18710,28814,1
18710,136431,1
18710,296445,1
18710,104699,1
18710,75435,1
18710,96108,1
18710,85379,1
18710,194174,1
18710,76834,1
18710,33282,1
18710,28214,1
18710,64496,1
18710,67771,1
18710,294167,1
18710,279126,1
18710,64882,1
18710,27178,1
18710,133110,1
18710,294789,1
18710,106698,1
18710,100178,1
18710,27472,1
18710,111883,1
18710,161179,1
18710,198650,1
18710,319666,1
18710,294756,1
18710,76581,1
18710,35251,1
18710,125330,1
18710,295857,1
18710,305785,1
18710,107748,1
18710,68747,1
18710,319649,1
18710,71462,1
18710,28919,1
18710,145103,1
18710,88738,1
18710,75665,1
18710,297116,1
18710,40153,1
18710,212639,1
18710,22719,1
18710,95242,1
18710,181705,1
147513,280050,2
147513,18438,1
147513,717,1
147510,1095,2
147510,366282,2
147510,84582,2
147510,2,1
147510,27502,1
147510,18370,1
147510,19334,1
147510,61164,1
147510,64866,1
147510,1112,1
147510,117,1
147510,67831,1
147510,21038,1
147510,98755,1
147510,84877,1
147510,112953,1
98485,18362,1
54342,64866,7
54342,2,6
54342,18346,5
54342,18364,2
54342,67831,2
54342,35239,2
54342,1,1
54342,18268,1
54342,1095,1
54342,18362,1
54342,25499,1
54342,1752,1
54342,18710,1
54342,4442,1
54342,73553,1
54342,70042,1
80815,73449,1
54346,1,272
54346,2,250
54346,1095,130
54346,18268,111
54346,1751,55
54346,1110,47
54346,1040,39
54346,1150,39
54346,4442,39
54346,27502,33
54346,18364,32
54346,5915,32
54346,18362,30
54346,18391,28
54346,4425,28
54346,1096,25
54346,104828,25
54346,1094,22
54346,25499,21
54346,40944,21
54346,269331,20
54346,73449,19
54346,1752,18
54346,39000,17
54346,1092,17
54346,1757,16
54346,4428,16
54346,18346,13
54346,1149,13
54346,1117,13
54346,1707,13
54346,6,13
54346,1109,13
54346,1101,13
54346,367244,13
54346,27131,13
54346,221763,12
54346,1747,11
54346,19334,10
54346,1112,10
54346,29485,10
54346,19970,10
54346,113,9
54346,101,9
54346,9,9
54346,21542,9
54346,35448,9
54346,18370,8
54346,64866,8
54346,62926,8
54346,1100,8
54346,1750,8
54346,18710,7
54346,41150,7
54346,1106,7
54346,8,6
54346,1147,6
54346,1755,6
54346,798,6
54346,7,5
54346,209366,5
54346,15,5
54346,56510,5
54346,21933,5
54346,1133,5
54346,41108,5
54346,25316,5
54346,40401,5
54346,19115,5
54346,68760,5
54346,87312,5
54346,4419,4
54346,1104,4
54346,20982,4
54346,225,4
54346,67831,4
54346,21038,4
54346,115,4
54346,305386,4
54346,34663,4
54346,68272,4
54346,4434,4
54346,21421,4
54346,259126,4
54346,269606,4
54346,25488,4
54346,20036,4
54346,145802,4
54346,322640,4
54346,6443,3
54346,36,3
54346,5766,3
54346,5521,3
54346,41550,3
54346,28335,3
54346,271188,3
54346,1641,3
54346,19854,3
54346,56758,3
54346,25349,3
54346,20153,3
54346,366233,3
54346,419,3
54346,283464,3
54346,367449,3
54346,20639,3
54346,72681,3
54346,38941,3
54346,19320,3
54346,85044,3
54346,105714,3
54346,26361,3
54346,19802,3
54346,204831,3
54346,48768,3
54346,64402,3
54346,61164,2
54346,111,2
54346,186480,2
54346,72,2
54346,18393,2
54346,18658,2
54346,12,2
54346,25750,2
54346,109076,2
54346,105094,2
54346,25209,2
54346,3,2
54346,57766,2
54346,27011,2
54346,367021,2
54346,10,2
54346,131240,2
54346,27343,2
54346,26365,2
54346,20378,2
54346,77696,2
54346,39072,2
54346,21486,2
54346,286536,2
54346,27552,2
54346,56903,2
54346,27551,2
54346,19729,2
54346,86877,2
54346,29164,2
54346,46603,2
54346,24621,2
54346,283486,2
54346,41452,2
54346,222,2
54346,300052,2
54346,68115,2
54346,40658,2
54346,34261,2
54346,86608,2
54346,367123,2
54346,20678,2
54346,134698,2
54346,65929,2
54346,63352,2
54346,6218,1
54346,21936,1
54346,57088,1
54346,269138,1
54346,5880,1
54346,18704,1
54346,21509,1
54346,19763,1
54346,25369,1
54346,366113,1
54346,366282,1
54346,19076,1
54346,20120,1
54346,41,1
54346,27107,1
54346,262197,1
54346,26164,1
54346,21089,1
54346,4452,1
54346,366494,1
54346,18404,1
54346,20357,1
54346,67264,1
54346,110334,1
54346,18554,1
54346,304,1
54346,24503,1
54346,24811,1
54346,24716,1
54346,367459,1
54346,366646,1
54346,26590,1
54346,25128,1
54346,23785,1
54346,366487,1
54346,33623,1
54346,269352,1
54346,25527,1
54346,39349,1
54346,25798,1
54346,39,1
54346,367248,1
54346,72473,1
54346,29343,1
54346,18620,1
54346,84784,1
54346,285605,1
54346,6264,1
54346,366828,1
54346,265423,1
54346,39224,1
54346,1756,1
54346,18957,1
54346,4422,1
54346,17970,1
54346,61829,1
54346,366180,1
54346,269457,1
54346,19388,1
54346,20270,1
54346,105100,1
54346,28771,1
54346,94,1
54346,67560,1
54346,67934,1
54346,39200,1
54346,27483,1
54346,366984,1
54346,72738,1
54346,366206,1
54346,65890,1
54346,270003,1
54346,22928,1
54346,101454,1
54346,67012,1
54346,67401,1
54346,6858,1
54346,18431,1
54346,18920,1
54346,23156,1
54346,19477,1
54346,22742,1
54346,97,1
54346,270076,1
54346,1759,1
54346,25855,1
54346,25,1
54346,24911,1
54346,268225,1
54346,21537,1
54346,288455,1
54346,366181,1
54346,41345,1
54346,26214,1
54346,225431,1
54346,18395,1
54346,4451,1
54346,246600,1
54346,82159,1
54346,266951,1
54346,53090,1
54346,39784,1
54346,42118,1
54346,68988,1
54346,21619,1
54346,25776,1
54346,366781,1
54346,300411,1
54346,74764,1
54346,69032,1
54346,19017,1
54346,18784,1
54346,27440,1
54346,21993,1
54346,23071,1
54346,77983,1
54346,215,1
54346,179970,1
54346,63599,1
54346,21643,1
54346,82281,1
54346,86636,1
54346,54330,1
54346,88260,1
54346,4495,1
54346,24889,1
54346,29410,1
54346,70202,1
54346,40457,1
54346,68640,1
54346,73444,1
54346,361909,1
54346,18172,1
54346,18498,1
54346,29232,1
54346,20764,1
54346,40570,1
54346,21445,1
54346,41013,1
54346,19719,1
54346,67458,1
54346,25293,1
54346,32434,1
54346,89724,1
54346,70899,1
54346,19649,1
54346,102745,1
54346,67224,1
54346,82363,1
54346,32784,1
54346,27499,1
54346,32472,1
54346,302324,1
54346,19812,1
54346,86496,1
54346,63125,1
54346,361729,1
54346,22968,1
54346,68437,1
54346,105483,1
54346,20707,1
54346,80754,1
54346,41583,1
54346,39872,1
54346,22429,1
54346,269302,1
54346,103978,1
54346,20624,1
54346,119212,1
54346,279586,1
54346,269421,1
54346,21276,1
54346,34590,1
54346,27574,1
54346,124166,1
54346,52711,1
54346,23290,1
54346,278874,1
54346,19041,1
54346,193380,1
54346,6812,1
54346,115283,1
54346,29147,1
54346,88383,1
54346,33997,1
54346,278007,1
54346,305738,1
54346,83226,1
54346,34408,1
54346,41611,1
54346,19472,1
54346,20936,1
54346,296204,1
54346,32617,1
54346,19800,1
54346,52413,1
54346,18859,1
54346,19311,1
54346,110768,1
54346,75130,1
54346,74989,1
54346,60747,1
54346,279821,1
54346,296630,1
54346,296227,1
54346,80306,1
54346,301532,1
54346,258549,1
54346,26249,1
54346,302897,1
54346,96261,1
54346,22644,1
54346,32562,1
54346,33366,1
54346,222982,1
54346,26194,1
54346,41372,1
54346,70010,1
54346,70064,1
54346,99987,1
54346,91932,1
123942,19334,19
123942,76561,6
123942,1095,4
123942,1752,4
123942,18268,3
123942,130197,3
123942,18364,2
123942,18370,2
123942,269331,2
123942,41,2
123942,68272,2
123942,366487,2
123942,29786,2
123942,2,1
123942,18346,1
123942,25499,1
123942,1751,1
123942,1092,1
123942,6218,1
123942,1117,1
123942,18775,1
123942,6443,1
123942,19984,1
123942,8,1
123942,269138,1
123942,1100,1
123942,25444,1
123942,366277,1
123942,1641,1
123942,25349,1
123942,262197,1
123942,109,1
123942,366211,1
123942,27206,1
123942,22294,1
123942,74248,1
123942,25776,1
123942,307658,1
123942,69923,1
123942,269122,1
123942,56420,1
123942,207960,1
123942,68319,1
123942,68887,1
123942,22971,1
24865,1,7
24865,6276,5
24865,1129,5
24865,2,3
24865,18364,3
24865,1150,3
24865,19334,3
24865,1117,3
24865,197,3
24865,24641,3
24865,22742,3
24865,18362,2
24865,27502,2
24865,40944,2
24865,18775,2
24865,101,2
24865,76561,2
24865,21509,2
24865,25349,2
24865,19388,2
24865,22055,2
24865,18346,1
24865,18268,1
24865,1095,1
24865,1040,1
24865,18370,1
24865,1751,1
24865,1752,1
24865,269331,1
24865,18710,1
24865,1707,1
24865,1110,1
24865,6,1
24865,73449,1
24865,5915,1
24865,1109,1
24865,1757,1
24865,1094,1
24865,269138,1
24865,9,1
24865,18658,1
24865,366277,1
24865,115,1
24865,1125,1
24865,129,1
24865,18515,1
24865,366162,1
24865,63031,1
24865,25527,1
24865,277863,1
24865,6264,1
24865,26365,1
24865,69451,1
24865,67560,1
24865,27483,1
24865,22726,1
24865,46603,1
24865,366263,1
24865,28661,1
24865,70626,1
24865,25586,1
24865,300739,1
24865,300733,1
24865,29866,1
269934,2,8
269934,15,2
269934,68988,2
269934,1095,1
269934,18364,1
269934,39000,1
269934,269331,1
269934,1117,1
269934,6,1
269934,101,1
269934,18,1
269934,104995,1
269934,788,1
269934,52711,1
269934,67640,1
269934,120706,1
26810,25618,4
26810,18346,2
26810,61164,2
26810,18350,2
26810,25499,1
26810,1149,1
26810,25056,1
26810,33810,1
26810,26076,1
26810,26202,1
26810,1198,1
26810,18992,1
26810,24906,1
26810,28838,1
26810,1350,1
26811,1,136
26811,2,84
26811,18268,72
26811,27502,48
26811,104828,39
26811,225,30
26811,18362,28
26811,1095,27
26811,1751,27
26811,1110,26
26811,269138,24
26811,73927,21
26811,5915,19
26811,18364,18
26811,4425,18
26811,1757,18
26811,1149,17
26811,1109,17
26811,21999,17
26811,221763,15
26811,1101,15
26811,1721,15
26811,1096,14
26811,1150,13
26811,1112,13
26811,67523,13
26811,1707,12
26811,6,11
26811,29485,10
26811,1040,9
26811,18370,9
26811,40944,9
26811,1117,9
26811,6218,8
26811,73449,8
26811,29232,8
26811,64866,7
26811,113,7
26811,39000,6
26811,25499,6
26811,18391,6
26811,4442,6
26811,367244,6
26811,115,6
26811,419,6
26811,283464,6
26811,19115,6
26811,19334,5
26811,1752,5
26811,8,5
26811,1104,5
26811,1100,5
26811,56758,5
26811,18554,5
26811,1106,5
26811,26405,5
26811,61164,4
26811,6443,4
26811,7,4
26811,111,4
26811,209366,4
26811,15,4
26811,1094,4
26811,20982,4
26811,9,4
26811,63031,4
26811,294,4
26811,278984,4
26811,75628,4
26811,64948,4
26811,18346,3
26811,269331,3
26811,19984,3
26811,62926,3
26811,57088,3
26811,1755,3
26811,36,3
26811,5880,3
26811,5766,3
26811,5521,3
26811,798,3
26811,18658,3
26811,21038,3
26811,20120,3
26811,84582,3
26811,20153,3
26811,19970,3
26811,14,3
26811,40401,3
26811,26365,3
26811,23014,3
26811,39966,3
26811,89463,3
26811,69091,3
26811,20875,3
26811,84725,3
26811,65267,3
26811,69894,3
26811,20615,3
26811,100212,3
26811,18710,2
26811,1147,2
26811,72,2
26811,18393,2
26811,1127,2
26811,21933,2
26811,41550,2
26811,67338,2
26811,271188,2
26811,35448,2
26811,26164,2
26811,366162,2
26811,110334,2
26811,25527,2
26811,29343,2
26811,34,2
26811,6276,2
26811,26,2
26811,1756,2
26811,6169,2
26811,6363,2
26811,27483,2
26811,101454,2
26811,18431,2
26811,45,2
26811,68155,2
26811,25691,2
26811,32734,2
26811,26040,2
26811,84948,2
26811,283486,2
26811,1113,2
26811,222,2
26811,265911,2
26811,20764,2
26811,79800,2
26811,89955,2
26811,301848,2
26811,18510,2
26811,121898,2
26811,103022,2
26811,278281,2
26811,68437,2
26811,87552,2
26811,105340,2
26811,288954,2
26811,112089,2
26811,27439,2
26811,29301,2
26811,109306,2
26811,1092,1
26811,18775,1
26811,21936,1
26811,186480,1
26811,4419,1
26811,56510,1
26811,20548,1
26811,21542,1
26811,1133,1
26811,366113,1
26811,129,1
26811,19854,1
26811,109076,1
26811,41,1
26811,262197,1
26811,17969,1
26811,21089,1
26811,366494,1
26811,18404,1
26811,41108,1
26811,67264,1
26811,3,1
26811,57766,1
26811,18,1
26811,27011,1
26811,24811,1
26811,367021,1
26811,25316,1
26811,54346,1
26811,22916,1
26811,23785,1
26811,33623,1
26811,269352,1
26811,4434,1
26811,307,1
26811,175310,1
26811,34082,1
26811,21421,1
26811,366828,1
26811,259126,1
26811,265423,1
26811,20781,1
26811,27012,1
26811,20378,1
26811,77846,1
26811,367668,1
26811,28771,1
26811,18438,1
26811,367169,1
26811,77696,1
26811,65422,1
26811,5810,1
26811,57174,1
26811,25915,1
26811,64110,1
26811,100488,1
26811,22742,1
26811,368082,1
26811,25537,1
26811,21537,1
26811,35065,1
26811,33315,1
26811,77187,1
26811,56903,1
26811,27551,1
26811,35543,1
26811,86877,1
26811,29164,1
26811,25885,1
26811,25127,1
26811,367657,1
26811,54342,1
26811,53078,1
26811,25892,1
26811,366697,1
26811,6700,1
26811,67867,1
26811,42689,1
26811,63052,1
26811,24599,1
26811,87917,1
26811,59753,1
26811,25064,1
26811,25217,1
26811,22728,1
26811,26639,1
26811,277895,1
26811,73444,1
26811,105257,1
26811,279749,1
26811,25611,1
26811,124751,1
26811,73722,1
26811,29464,1
26811,75121,1
26811,1116,1
26811,29508,1
26811,19139,1
26811,5804,1
26811,24692,1
26811,211526,1
26811,82363,1
26811,27499,1
26811,95767,1
26811,27139,1
26811,113722,1
26811,260434,1
26811,26205,1
26811,20823,1
26811,63302,1
26811,71271,1
26811,213756,1
26811,19849,1
26811,19444,1
26811,32968,1
26811,21655,1
26811,29459,1
26811,27526,1
26811,73047,1
26811,86148,1
26811,302354,1
26811,32385,1
26811,25107,1
26811,22225,1
26811,87675,1
26811,297973,1
26811,296204,1
26811,368160,1
26811,71876,1
26811,110333,1
26811,29383,1
26811,22083,1
26811,5567,1
26811,106479,1
26811,145764,1
26811,27122,1
26811,26756,1
26811,87587,1
26811,165813,1
26811,71777,1
26811,68887,1
26811,52771,1
26811,138710,1
26811,109965,1
26811,157698,1
26811,111915,1
26811,69673,1
26811,280013,1
26811,75435,1
26811,136431,1
26811,79595,1
26811,69664,1
26811,74548,1
26811,58579,1
26811,112705,1
26811,40167,1
26811,368771,1
26811,82698,1
26811,75665,1
278704,18346,4
278704,1,1
278704,27502,1
278704,25649,1
278704,305385,1
278704,51,1
278704,19697,1
278704,41526,1
278704,40499,1
278704,42090,1
278704,25985,1
63306,1,4
63306,18268,2
63306,18364,2
63306,18391,2
63306,1096,2
63306,5915,2
63306,20639,2
63306,2,1
63306,1095,1
63306,18362,1
63306,18370,1
63306,1751,1
63306,40944,1
63306,1752,1
63306,104828,1
63306,269331,1
63306,1110,1
63306,1112,1
63306,1757,1
63306,18560,1
63306,18393,1
63306,28,1
63306,21933,1
63306,41550,1
63306,1133,1
63306,22,1
63306,35448,1
63306,30,1
63306,4434,1
63306,58,1
63306,27483,1
63306,25915,1
63306,110044,1
63306,22241,1
38749,2,3
38749,1,3
38749,18268,3
38749,1095,3
38749,25499,2
38749,269331,2
38749,18346,1
38749,1149,1
38749,5915,1
38749,1747,1
38749,1101,1
38749,1750,1
38749,366124,1
38749,41,1
38749,61829,1
38749,116527,1
38749,269650,1
38749,84668,1
63302,66218,16
63302,18346,1
29570,29078,5
29570,6,1
29570,297060,1
207072,18268,8
207072,128,7
207072,1095,5
207072,1,4
207072,18364,4
207072,40944,3
207072,2,2
207072,18362,2
207072,64866,2
207072,1117,2
207072,18775,2
207072,1100,2
207072,366282,2
207072,1641,2
207072,871,2
207072,18346,1
207072,27502,1
207072,19334,1
207072,61164,1
207072,18391,1
207072,6218,1
207072,18710,1
207072,5915,1
207072,111,1
207072,25649,1
207072,72,1
207072,366113,1
207072,366162,1
207072,305386,1
207072,14,1
207072,29100,1
207072,28136,1
207072,19320,1
207072,77963,1
207072,112516,1
18622,2,1
18622,35424,1
18622,39970,1
314515,1,7
314515,2,5
314515,18268,3
314515,104828,2
314515,1109,2
314515,1101,2
314515,29485,2
314515,100488,2
314515,1095,1
314515,1040,1
314515,39000,1
314515,25499,1
314515,40944,1
314515,1752,1
314515,6218,1
314515,18710,1
314515,1110,1
314515,19984,1
314515,113,1
314515,1112,1
314515,1104,1
314515,225,1
314515,9,1
314515,84582,1
314515,67264,1
314515,20487,1
314515,366305,1
314515,182603,1
314515,29232,1
314515,305853,1
33997,67012,3
33997,269331,2
33997,73449,2
33997,71248,2
33997,2,1
33997,18268,1
33997,1095,1
33997,18362,1
33997,18364,1
33997,25499,1
33997,18775,1
33997,4442,1
33997,221763,1
33997,4428,1
33997,367246,1
33997,35,1
33997,29476,1
33997,1409,1
33997,78572,1
33997,23139,1
33997,302910,1
40776,22299,2
40776,269331,1
78013,1040,10
78013,64866,5
78013,1,3
78013,269331,3
